product_name,brand,price,mrp,discount_percent,rating,review_count,processor,ram,storage,graphics,pixels,display_size,seller,availability,product_url,touchscreen,laptop_type,search_term
Add to CompareASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H,Add,"₹2,72,990","₹42,600",39% off,Not Available,932 Ratings,m1,Not Available,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-ultra-copilot-pc-intel-core-x7-358h-32-gb-1-tb-ssd-windows-11-home-b9406caa-th1205ws-thin-light-laptop/p/itm8f6006a76d8bf?pid=COMHM9URJR7BV3HY&lid=LSTCOMHM9URJR7BV3HYEBIZAD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATAGDqAbzhZHnv-gme6b1a-vcYIf4lzMPYf9twr6sSt02s50ArVTxi4Y7vLdGveaXYnsACPslQPlWnAWrA7PE-Zn&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...4.31,419 Ratings&118 ReviewsIntel Core i3 Processor (13th Gen)8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹55,870₹72,99023% offOnly 1 leftBank Offer",Add,"₹55,870",Not Available,23% off,Not Available,"31,419 Ratings",M3,8 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj3321ws-thin-light-laptop/p/itmc2fba93418f49?pid=COMH9SJ9RWCU5EMG&lid=LSTCOMH9SJ9RWCU5EMGRWTTOY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMH9SJ9RWCU5EMG.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareLenovo Ideapad Slim 3 OLED with 1Yr ADP Snapdragon X,Add,"₹69,990","₹42,600",19% off,Not Available,639 Ratings,Not Available,Not Available,512 GB SSD,Not Available,Not Available,38.35 cm (15.1 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-3-oled-1yr-adp-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-15q8x10-laptop/p/itm5306716cd0f2f?pid=COMHGMMWNG4ME6GT&lid=LSTCOMHGMMWNG4ME6GTU7EFB5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMHGMMWNG4ME6GT.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP Victus AI AMD Ryzen 7 Octa Core 260,Add,"₹1,26,014","₹42,600",Not Available,Not Available,5746 Ratings,AMD Ryzen 7 Octa,24 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATBXRDy24NbaZE6zcNNqN9IrroI1WLqXPTumTKhVggkdafuFxNAU6aR4sdD8o5yczOFAZVwt-FA8xp34lQKXZz3J&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL Alienware 15 AMD Ryzen 7 260,Add,"₹1,39,800",Not Available,22% off,Not Available,622 Ratings,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.1 cm (15 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto04mino-gaming-laptop/p/itm032b809caeee3?pid=COMHZHMXZTGBMGFF&lid=LSTCOMHZHMXZTGBMGFFTCEXYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATD10ADDQjhkujGNvO4ZNx2c0TWFF2kTJCJNjRk-APWuDpGM9GizpRgj6g9rfF-4XsJAZVwt-FA8xp34lQKXZz3J&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Snapdragon X",Add,"₹82,396",Not Available,16% off,Not Available,"51,579 Ratings",Not Available,Not Available,512 GB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s16-oled-2025-backlit-keyboard-metal-body-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3607qa-sh079ws-thin-light-laptop/p/itma802a754ee9ca?pid=COMHCQ5EYFADM4PZ&lid=LSTCOMHCQ5EYFADM4PZQ3ESXD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMHCQ5EYFADM4PZ.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP MS Office 2024 Intel Core i5 13th Gen 13420H,Add,"₹67,990","₹42,600",1% off,Not Available,"21,869 Ratings",Intel Core i5,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 inch),Not Available,In Stock,https://www.flipkart.com/hp-ms-office-2024-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15-fr0045tu-thin-light-laptop/p/itm5a4df44828227?pid=COMHK55FMC67NQ5V&lid=LSTCOMHK55FMC67NQ5VHTFVCX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMHK55FMC67NQ5V.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to ComparePrimebook Wifi (2026 Model) MediaTek MT8183,Add,"₹17,490",Not Available,30% off,Not Available,219 Ratings,MediaTek MT8183,4 GB LPDDR4 RAM,64 GB EMMC,Not Available,Not Available,29.46 cm (11.6 Inch),Not Available,In Stock,https://www.flipkart.com/primebook-wifi-2026-model-mediatek-mt8183-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmc16409a6db3d0?pid=COMH57ATFUHXCU7Z&lid=LSTCOMH57ATFUHXCU7Z71SMKW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMH57ATFUHXCU7Z.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareAcer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U,Add,"₹54,990","₹39,300",24% off,Not Available,"12,015 Ratings",AMD Ryzen 7 Octa,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XPF4Z3BMX&lid=LSTCOMH397XPF4Z3BMXL8O53G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMH397XPF4Z3BMX.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,21,99023% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",23% off,Not Available,710 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb029ws-thin-light-laptop/p/itm2d63dd66b4319?pid=COMHJJ2HJZYGBDHF&lid=LSTCOMHJJ2HJZYGBDHFLGYWOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATD_0RYUaxyPr9ypi3dn0jmQp4qDCMKgPoRmiYWfkZWer6vYKxTO0Nfe7GED-emzng5AZVwt-FA8xp34lQKXZz3J&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareMSI Venture A16 AI+ AMD Ryzen 7 Octa Core,Add,"₹1,20,990",Not Available,6% off,Not Available,Not Available,AMD Ryzen 7 Octa,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/msi-venture-a16-ai-amd-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-a3hmg-037in-laptop/p/itm323005880de04?pid=COMHCRGWEWQWYFDV&lid=LSTCOMHCRGWEWQWYFDVIGE5DE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_38&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATAF3AEVKuT8fzlio2t7xrc7JLkA5Ueppi4MHPWA84GTib9rYy9S-WinMob52q4QdIRAZVwt-FA8xp34lQKXZz3J&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareLenovo Chromebook 11IJL9 Intel Celeron Dual Core N4500,Add,"₹16,990","₹12,600",53% off,Not Available,8349 Ratings,Celeron Dual,Not Available,64 GB EMMC,Not Available,Not Available,29.46 cm (11.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-chromebook-11ijl9-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os/p/itmd2a376187074e?pid=COMHCYMG83BGNQHH&lid=LSTCOMHCYMG83BGNQHHQNGMKF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_39&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMHCYMG83BGNQHH.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS Vivobook Go 15 (2026) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 30,Add,"₹58,990","₹42,600",19% off,Not Available,272 Ratings,M3,8 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-go-15-2026-office-2024-m365-basic-amd-ryzen-3-quad-core-30-8-gb-512-gb-ssd-windows-11-home-e1504fa-bq2117ws-thin-light-laptop/p/itma163e2c8f2a9e?pid=COMHKDXBEQK5SYBZ&lid=LSTCOMHKDXBEQK5SYBZZOZ6YZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_40&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMHKDXBEQK5SYBZ.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basic AMD Ryzen 7 260,Add,"₹1,39,990","₹42,600",53% off,Not Available,749 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fa608uh-rv112ws-laptop/p/itma83335dd66da5?pid=COMHMARKAYGY6HVV&lid=LSTCOMHMARKAYGY6HVVY9ZSNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_41&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATAWSwldfj0pRQ_UWCKaJ6EbmAzOLwBmebM22luMq9TmSbqOiacdMfFsn-lH7RXxf6RAZVwt-FA8xp34lQKXZz3J&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
Add to CompareLenovo Ultra 5 225U Intel Core Ultra 5 225U,Add,"₹1,15,999","₹42,600",4% off,Not Available,Not Available,Intel Core Ultra 5,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ultra-5-225u-intel-core-16-gb-1-tb-ssd-windows-11-home-21ska0ftig-laptop/p/itmb069abad9f7f6?pid=COMHNNHG5N32TYQF&lid=LSTCOMHNNHG5N32TYQFQ8NUWH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_42&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATBwggqFnCkk8XbW4f2do2WJGiXcMx3g9EvtimWCOkhp0swWDjoZMcV7WPoPkRDXZUxAZVwt-FA8xp34lQKXZz3J&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareLenovo Yoga Slim 7 WUXGA OLED with 1Yr ADP Intel Core Ultra 9 185H,Add,"₹1,15,990","₹42,600",26% off,Not Available,3180 Ratings,Intel Core Ultra 9,32 GB LPDDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-yoga-slim-7-wuxga-oled-1yr-adp-intel-core-ultra-9-185h-32-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm25bb8d43c952a?pid=COMHK53MRNF5T8PK&lid=LSTCOMHK53MRNF5T8PKIVKSSS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_43&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMHK53MRNF5T8PK.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...4.31,419 Ratings&118 ReviewsIntel Core i3 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹56,990Only 1 leftUpto₹39,300Off on Exchange",Add,"₹56,990","₹39,300",Not Available,Not Available,"31,419 Ratings",M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-backlit-keyboard-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-x1504va-nj2324ws-x1504va-bq341ws-thin-light-laptop/p/itmf0e6514a56cbf?pid=COMH9SJ95TXH5PYE&lid=LSTCOMH9SJ95TXH5PYEOHDDBT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMH9SJ95TXH5PYE.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL 15 AMD Ryzen 5 Quad Core 7520U,Add,"₹51,003",Not Available,12% off,Not Available,176 Ratings,AMD Ryzen 5 Quad,8 GB LPDDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/dell-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-3535-thin-light-laptop/p/itm277d6cd7790c2?pid=COMH8EPFHZRD9YDC&lid=LSTCOMH8EPFHZRD9YDCQWND5H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMH8EPFHZRD9YDC.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareLenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H,Add,"₹74,990",Not Available,37% off,Not Available,210 Ratings,Intel Core i5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.86 cm (15.3 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15irh10-thin-light-laptop/p/itm01a19c73a4619?pid=COMHZX8EY4TZGWWH&lid=LSTCOMHZX8EY4TZGWWHFAASES&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&fm=organic&iid=10163fff-f0c4-485e-a6dd-e42933b68a46.COMHZX8EY4TZGWWH.SEARCH&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook S14 (2026) with Office 2024 + M365 Basic*, AI PC NPU up to 16TOPS AMD Ryzen 7 260",Add,"₹89,990","₹42,600",21% off,Not Available,312 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s14-2026-office-2024-m365-basic-ai-pc-npu-up-16tops-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-m3407ha-ly750ws-thin-light-laptop/p/itm5cc55ffa26330?pid=COMHMAZ8PKKS5WHM&lid=LSTCOMHMAZ8PKKS5WHMNXQWQI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_47&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATBG8ajAzxD4i5EXXKtv5tG1I6VlrML2IDvEDo-6jdHFUB87ZSEU5c7_fZNZg-LmLzJAZVwt-FA8xp34lQKXZz3J&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,26,99026% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",26% off,Not Available,710 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb030ws-thin-light-laptop/p/itmd56383b013987?pid=COMHJJ2HCUTYXY36&lid=LSTCOMHJJ2HCUTYXY36T0THPD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_48&otracker=search&fm=organic&iid=en_mc8OHmXKWTlxEwTEa5s33l2Xj_WX3D7GZ9zTO-mYATByPKG2hRnbABQ7QIU9_3QgfO0sFAZlV_5zcImdsH3IYnhW9GaCHzW47wZJQ3b0Ha2yEUvc0FzraMj6CTwf9x1o&ppt=None&ppn=None&ssid=hn3y5gxzj40000001788764929327&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS ExpertBook P3 AI PC with 1 Yr ADP Intel Core Ultra 5 225H,Add,"₹89,893",Not Available,49% off,Not Available,1254 Ratings,Intel Core Ultra 5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-p3-ai-pc-1-yr-adp-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-p3606ccap-mb1005ws-laptop/p/itmf089d07337578?pid=COMHHT9G2UHYYRY5&lid=LSTCOMHHT9G2UHYYRY5YC6CBO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_49&otracker=search&fm=organic&iid=ccc4cb6d-862f-4321-8cf4-0f79fd89365d.COMHHT9G2UHYYRY5.SEARCH&ppt=None&ppn=None&ssid=eblp9ar50g0000001788764949804&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP Intel Core i3 13th Gen 1315U,Add,"₹57,890",Not Available,17% off,Not Available,2163 Ratings,Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0569tu-thin-light-laptop/p/itm8229e9aa059be?pid=COMHBFRJJPDPHZ2H&lid=LSTCOMHBFRJJPDPHZ2H0UBZAM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_50&otracker=search&fm=organic&iid=ccc4cb6d-862f-4321-8cf4-0f79fd89365d.COMHBFRJJPDPHZ2H.SEARCH&ppt=None&ppn=None&ssid=eblp9ar50g0000001788764949804&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL 14 Microsoft Office Home 2024 AMD Ryzen 5 Hexa Core AI 5 340,Add,"₹73,490","₹42,600",20% off,Not Available,111 Ratings,AMD Ryzen 5 Hexa,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/dell-14-microsoft-office-home-2024-amd-ryzen-5-hexa-core-ai-340-16-gb-512-gb-ssd-windows-11-home-db14255-thin-light-laptop/p/itm0ca95e9f348c1?pid=COMHDZXVH7TGHMJP&lid=LSTCOMHDZXVH7TGHMJPCZTBD3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_51&otracker=search&fm=organic&iid=en_2wEy_zPVQg2V4yyBYBdvJbXSKRsb_CHKCyHQRLPW1ZNOlZoRsoldyh4pYpcZkcS3utKaJ4GTFDwR2ZsS8o9QfuTdK7dngYr0-3oOAMK4Pa-Tk0REjubkhfck48WTZya0&ppt=None&ppn=None&ssid=eblp9ar50g0000001788764949804&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H,Add,"₹2,72,990","₹42,600",39% off,Not Available,932 Ratings,m1,Not Available,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-ultra-copilot-pc-intel-core-x7-358h-32-gb-1-tb-ssd-windows-11-home-b9406caa-th1205ws-thin-light-laptop/p/itm8f6006a76d8bf?pid=COMHM9URJR7BV3HY&lid=LSTCOMHM9URJR7BV3HYEBIZAD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_52&otracker=search&fm=organic&iid=en_2wEy_zPVQg2V4yyBYBdvJbXSKRsb_CHKCyHQRLPW1ZMP10bHFuVBl83J0uGm4yGYcYIf4lzMPYf9twr6sSt02s50ArVTxi4Y7vLdGveaXYlla0I4Y3hLNt-vi_66_wsL&ppt=None&ppn=None&ssid=eblp9ar50g0000001788764949804&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareLenovo Ideapad Intel Core i5 12th Gen 12450H,Add,"₹79,980",Not Available,Not Available,Not Available,1153 Ratings,Intel Core i5,16 GB LPDDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGYSFGJKSCNDDC&lid=LSTCOMGYSFGJKSCNDDCDTHDSB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_3_53&otracker=search&fm=organic&iid=ccc4cb6d-862f-4321-8cf4-0f79fd89365d.COMGYSFGJKSCNDDC.SEARCH&ppt=None&ppn=None&ssid=eblp9ar50g0000001788764949804&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
